,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_user_id,1252489828379361281,1252489828379361281,pum woterbug,pumperbug,boy - 15,,"he/him, so tired
professional pixie stick snorter
priv @contempt_is_me",,,False,44,39,0,Tue Apr 21 06:50:26 +0000 2020,17933,,,False,False,5969,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_banners/1252489828379361281/1605936333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,1252489828379361281,1252489828379361281,pum woterbug,pumperbug,boy - 15,,"he/him, so tired
professional pixie stick snorter
priv @contempt_is_me",,,False,44,39,0,Tue Apr 21 06:50:26 +0000 2020,17933,,,False,False,5969,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_banners/1252489828379361281/1605936333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,1252489828379361281,1252489828379361281,pum woterbug,pumperbug,boy - 15,,"he/him, so tired
professional pixie stick snorter
priv @contempt_is_me",,,False,44,39,0,Tue Apr 21 06:50:26 +0000 2020,17933,,,False,False,5969,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_banners/1252489828379361281/1605936333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,1252489828379361281,1252489828379361281,pum woterbug,pumperbug,boy - 15,,"he/him, so tired
professional pixie stick snorter
priv @contempt_is_me",,,False,44,39,0,Tue Apr 21 06:50:26 +0000 2020,17933,,,False,False,5969,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_banners/1252489828379361281/1605936333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,1252489828379361281,1252489828379361281,pum woterbug,pumperbug,boy - 15,,"he/him, so tired
professional pixie stick snorter
priv @contempt_is_me",,,False,44,39,0,Tue Apr 21 06:50:26 +0000 2020,17933,,,False,False,5969,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_banners/1252489828379361281/1605936333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,1252489828379361281,1252489828379361281,pum woterbug,pumperbug,boy - 15,,"he/him, so tired
professional pixie stick snorter
priv @contempt_is_me",,,False,44,39,0,Tue Apr 21 06:50:26 +0000 2020,17933,,,False,False,5969,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_banners/1252489828379361281/1605936333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,1252489828379361281,1252489828379361281,pum woterbug,pumperbug,boy - 15,,"he/him, so tired
professional pixie stick snorter
priv @contempt_is_me",,,False,44,39,0,Tue Apr 21 06:50:26 +0000 2020,17933,,,False,False,5969,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_banners/1252489828379361281/1605936333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,1252489828379361281,1252489828379361281,pum woterbug,pumperbug,boy - 15,,"he/him, so tired
professional pixie stick snorter
priv @contempt_is_me",,,False,44,39,0,Tue Apr 21 06:50:26 +0000 2020,17933,,,False,False,5969,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_banners/1252489828379361281/1605936333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,1252489828379361281,1252489828379361281,pum woterbug,pumperbug,boy - 15,,"he/him, so tired
professional pixie stick snorter
priv @contempt_is_me",,,False,44,39,0,Tue Apr 21 06:50:26 +0000 2020,17933,,,False,False,5969,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_banners/1252489828379361281/1605936333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,1252489828379361281,1252489828379361281,pum woterbug,pumperbug,boy - 15,,"he/him, so tired
professional pixie stick snorter
priv @contempt_is_me",,,False,44,39,0,Tue Apr 21 06:50:26 +0000 2020,17933,,,False,False,5969,,1,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_banners/1252489828379361281/1605936333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,1252489828379361281,1252489828379361281,pum woterbug,pumperbug,boy - 15,,"he/him, so tired
professional pixie stick snorter
priv @contempt_is_me",,,False,44,39,0,Tue Apr 21 06:50:26 +0000 2020,17933,,,False,False,5969,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_banners/1252489828379361281/1605936333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted,1252489828379361281,1252489828379361281,pum woterbug,pumperbug,boy - 15,,"he/him, so tired
professional pixie stick snorter
priv @contempt_is_me",,,False,44,39,0,Tue Apr 21 06:50:26 +0000 2020,17933,,,False,False,5969,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_banners/1252489828379361281/1605936333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
lang,1252489828379361281,1252489828379361281,pum woterbug,pumperbug,boy - 15,,"he/him, so tired
professional pixie stick snorter
priv @contempt_is_me",,,False,44,39,0,Tue Apr 21 06:50:26 +0000 2020,17933,,,False,False,5969,,en,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_images/1330019175406968834/24J0_ZV__normal.jpg,https://pbs.twimg.com/profile_banners/1252489828379361281/1605936333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
